player_id,player_name,player_position,player_age,player_nat,from_team,to_team,market_value,transfer_fee,season
326701,Bart Ramselaar,Attacking Midfield,23,Netherlands,FC Utrecht,PSV Eindhoven,€2.50m,?,2019/2020
411287,Justin Hoogma,Centre-Back,21,Netherlands,FC Utrecht,TSG Hoffenheim,€2.50m,Loan,2019/2020
186704,Kristoffer Peterson,Left Winger,25,Sweden,FC Utrecht,Swansea,€2.00m,Loan,2019/2020
396077,Maarten Paes,Goalkeeper,21,Netherlands,FC Utrecht,Utrecht U21,€200k,-,2019/2020
93758,Lamine Sané,Centre-Back,32,Senegal,FC Utrecht,Without Club,€600k,-,2019/2020
482145,Issah Abass,Centre-Forward,20,Ghana,FC Utrecht,1.FSV Mainz 05,€1.25m,Loan,2019/2020
477249,Christopher Mamengi,Centre-Back,18,Netherlands,FC Utrecht,Utrecht U21,€100k,-,2019/2020
315235,Thijmen Nijhuis,Goalkeeper,20,Netherlands,FC Utrecht,Utrecht U21,€250k,-,2019/2020
78818,Dario Dumic,Centre-Back,27,Bosnia-Herzegovina,FC Utrecht,Dynamo Dresden,€1.00m,"End of loanJun 30, 2019",2019/2020
360520,Odysseus Velanas,Central Midfield,21,Netherlands,FC Utrecht,Helmond Sport,€200k,"End of loanJun 30, 2019",2019/2020
317593,Patrick Joosten,Left Winger,23,Netherlands,FC Utrecht,VVV-Venlo,€900k,"End of loanJun 30, 2019",2019/2020
360514,Giovanni Troupée,Right-Back,21,Netherlands,FC Utrecht,ADO Den Haag,€1.25m,"End of loanJun 30, 2019",2019/2020
216443,Riechedly Bazoer,Central Midfield,22,Netherlands,Vitesse Arnhem,VfL Wolfsburg,€2.50m,€1.50m,2019/2020
210348,Sondre Tronstad,Central Midfield,24,Norway,Vitesse Arnhem,Haugesund,€500k,€600k,2019/2020
181469,Tomas Hajek,Centre-Back,27,Czech Republic,Vitesse Arnhem,Viktoria Plzen,€900k,€400k,2019/2020
64352,Konstantinos Lamprou,Goalkeeper,27,Greece,Vitesse Arnhem,Ajax,€700k,Free transfer,2019/2020
235540,Oussama Tannane,Right Winger,25,Morocco,Vitesse Arnhem,Saint-Étienne,€1.25m,Loan,2019/2020
207006,Joshua Brenet,Right-Back,25,Netherlands,Vitesse Arnhem,TSG Hoffenheim,€3.00m,Loan,2019/2020
173750,Nouha Dicko,Centre-Forward,27,Mali,Vitesse Arnhem,Hull City,€1.50m,Loan,2019/2020
502561,Filip Möller Delaveris,Left Winger,19,Norway,Vitesse Arnhem,Odds BK,€300k,?,2019/2020
360517,Jay-Roy Grot,Centre-Forward,21,Netherlands,Vitesse Arnhem,Leeds,€1.25m,Loan,2019/2020
339337,Armando Obispo,Centre-Back,20,Netherlands,Vitesse Arnhem,PSV Eindhoven,€750k,Loan,2019/2020
128898,Jamal Blackman,Goalkeeper,25,England,Vitesse Arnhem,Chelsea,€500k,Loan,2019/2020
172202,Thomas Bruns,Attacking Midfield,28,Netherlands,Vitesse Arnhem,PEC Zwolle,€800k,"End of loanJan 29, 2020",2019/2020
58359,Özgür Aktas,Centre-Back,22,Netherlands,Vitesse Arnhem,Vitesse U21,€50k,-,2019/2020
433805,Patrick Vroegh,Defensive Midfield,19,Netherlands,Vitesse Arnhem,Vitesse U21,-,-,2019/2020
495963,Richie Musaba,Attacking Midfield,18,Netherlands,Vitesse Arnhem,Vitesse U21,-,-,2019/2020
163847,Eli Dasa,Right-Back,26,Israel,Vitesse Arnhem,Without Club,€1.50m,-,2019/2020
66521,Keisuke Honda,Attacking Midfield,33,Japan,Vitesse Arnhem,Without Club,€3.50m,-,2019/2020
361032,Bilal Bayazit,Goalkeeper,20,Netherlands,Vitesse Arnhem,Vitesse U21,€100k,-,2019/2020
337673,Julian Lelieveld,Right-Back,21,Netherlands,Vitesse Arnhem,Go Ahead Eagles,€350k,"End of loanJun 30, 2019",2019/2020
191395,Khalid Karami,Right-Back,29,Netherlands,Vitesse Arnhem,NAC Breda,€500k,"End of loanJun 30, 2019",2019/2020
172202,Thomas Bruns,Attacking Midfield,27,Netherlands,Vitesse Arnhem,FC Groningen,€900k,"End of loanJun 30, 2019",2019/2020
70280,Peniel Mlapa,Centre-Forward,28,Togo,VVV-Venlo,Dynamo Dresden,€1.50m,€500k,2019/2020
37363,Lee Cattermole,Defensive Midfield,31,England,VVV-Venlo,Sunderland,€3.00m,Free transfer,2019/2020
119291,Steffen Schäfer,Centre-Back,25,Germany,VVV-Venlo,1.FC Magdeburg,€450k,Free transfer,2019/2020
72799,Samuel Scheimann,Left-Back,31,Israel,VVV-Venlo,B. Jerusalem,€400k,Free transfer,2019/2020
50674,Elia Soriano,Centre-Forward,30,Italy,VVV-Venlo,Korona Kielce,€550k,Free transfer,2019/2020
315291,Haji Wright,Centre-Forward,21,United States,VVV-Venlo,Schalke 04 II,€500k,Free transfer,2019/2020
228953,Richard Neudecker,Central Midfield,22,Germany,VVV-Venlo,FC St. Pauli,€800k,Free transfer,2019/2020
38346,Thorsten Kirschbaum,Goalkeeper,32,Germany,VVV-Venlo,Bay. Leverkusen,€200k,Free transfer,2019/2020
161549,Tobias Pachonik,Right-Back,24,Germany,VVV-Venlo,Carpi,€500k,Free transfer,2019/2020
321182,Oussama Darfalou,Centre-Forward,26,Algeria,VVV-Venlo,Vitesse,€1.00m,Loan,2019/2020
282520,Roy Gelmi,Centre-Back,24,Switzerland,VVV-Venlo,FC Thun,€750k,Loan,2019/2020
236513,Jerome Sinclair,Centre-Forward,22,England,VVV-Venlo,Watford,€1.50m,Loan,2019/2020
172202,Thomas Bruns,Attacking Midfield,28,Netherlands,VVV-Venlo,Vitesse,€800k,Loan,2019/2020
439914,John Yeboah,Left Winger,19,Germany,VVV-Venlo,VfL Wolfsburg,€800k,Loan,2019/2020
578459,Aaron Bastiaans,Left Winger,17,Netherlands,VVV-Venlo,VVV U19,-,-,2019/2020
554422,Jens Craenmehr,Goalkeeper,17,Netherlands,VVV-Venlo,VVV-Venlo U17,-,-,2019/2020
645962,Joep Munsters,Defensive Midfield,17,Netherlands,VVV-Venlo,VVV-Venlo U17,-,-,2019/2020
491415,Paul Wienhoven,Attacking Midfield,19,Netherlands,VVV-Venlo,VVV U19,-,-,2019/2020
324503,Vangelis Pavlidis,Centre-Forward,20,Greece,Willem II Tilburg,VfL Bochum,€1.00m,€250k,2019/2020
251345,Görkem Saglam,Attacking Midfield,21,Germany,Willem II Tilburg,VfL Bochum,€300k,Free transfer,2019/2020
222320,Sebastian Holmén,Centre-Back,27,Sweden,Willem II Tilburg,Dinamo Moscow,€1.25m,Free transfer,2019/2020
203173,Georgios Strezos,Goalkeeper,24,Greece,Willem II Tilburg,Without Club,€400k,Free transfer,2019/2020
288067,Mats Köhlert,Left Winger,21,Germany,Willem II Tilburg,Hamburger SV II,€150k,Free transfer,2019/2020
180843,Paul Gladon,Centre-Forward,27,Netherlands,Willem II Tilburg,FC Groningen,€600k,Free transfer,2019/2020
130257,Miquel Nelom,Left-Back,28,Netherlands,Willem II Tilburg,Hibernian FC,€500k,Free transfer,2019/2020
415642,João Queirós,Centre-Back,21,Portugal,Willem II Tilburg,1. FC Köln,€800k,Loan,2019/2020
257987,Bart Nieuwkoop,Right-Back,23,Netherlands,Willem II Tilburg,Feyenoord,€1.50m,Loan,2019/2020
437842,Jhonny Quiñónez,Defensive Midfield,21,Ecuador,Willem II Tilburg,SD Aucas,€500k,Loan,2019/2020
381963,Mike Trésor Ndayishimiye,Attacking Midfield,20,Belgium,Willem II Tilburg,NEC Nijmegen,€350k,Loan,2019/2020
326030,Ché Nunnely,Right Winger,20,Netherlands,Willem II Tilburg,Ajax U21,€300k,?,2019/2020
396847,Elton Kabangu,Left Winger,21,Belgium,Willem II Tilburg,KAA Gent,€400k,?,2019/2020
619736,Rick Zuijderwijk,Attacking Midfield,18,Netherlands,Willem II Tilburg,Willem II U19,-,-,2019/2020
415085,Justin Ogenia,Right-Back,20,Curacao,Willem II Tilburg,Willem II U21,-,-,2019/2020
477476,Connor van den Berg,Goalkeeper,18,Netherlands,Willem II Tilburg,Willem II U19,-,-,2019/2020
205128,Mattijs Branderhorst,Goalkeeper,25,Netherlands,Willem II Tilburg,NEC Nijmegen,€600k,"End of loanJun 30, 2019",2019/2020
129581,Jordy Croux,Right Winger,25,Belgium,Willem II Tilburg,MVV Maastricht,€450k,"End of loanJun 30, 2019",2019/2020
