player_id,player_name,player_position,player_age,player_nat,from_team,to_team,market_value,transfer_fee,season
279590,Kees 'Loege' Schilder,Midfielder,20,Netherlands,RKSV Volendam,Volendam U19,-,-,1967/1968
279163,Jan Mühren,Left Winger,18,Netherlands,RKSV Volendam,Volendam U19,-,-,1967/1968
279610,Jaap 'Vracht' Zwarthoed,Defender,20,Netherlands,RKSV Volendam,Volendam U19,-,-,1967/1968
636480,Jaap 'Not' Koning,Forward,27,Netherlands,RKAV Volendam,RKSV Volendam,-,?,1967/1968
152355,Dick 'Knoest' Tol,Centre-Forward,32,Netherlands,Retired,RKSV Volendam,-,-,1967/1968
241313,Jany Schilder,Centre-Back,30,Netherlands,Retired,RKSV Volendam,-,-,1967/1968
257280,Kees Weimar,Centre-Back,18,Netherlands,HSV ADO,Unknown,-,?,1967/1968
230914,Ton Thie,Goalkeeper,22,Netherlands,HSV ADO,Golden Gate,-,?,1967/1968
142891,Harry Vos,Left-Back,20,Netherlands,HSV ADO,Golden Gate,-,?,1967/1968
257213,Theo van den Burch,Right-Back,23,Netherlands,HSV ADO,Golden Gate,-,?,1967/1968
154248,Jan Villerius,Centre-Back,28,Netherlands,HSV ADO,Golden Gate,-,?,1967/1968
153034,Aad Mansveld,Centre-Back,23,Netherlands,HSV ADO,Golden Gate,-,?,1967/1968
279885,Siem van der Ham,Forward,18,Netherlands,HSV ADO,Blauw Zwart,-,?,1967/1968
223748,Hennie Ardesch,Goalkeeper,23,Netherlands,HSV ADO,Golden Gate,-,?,1967/1968
279770,Joop Jochems,Midfielder,25,Netherlands,HSV ADO,Golden Gate,-,?,1967/1968
188963,Dick Advocaat,Defensive Midfield,19,Netherlands,HSV ADO,Golden Gate,-,"End of loanJul 20, 1967",1967/1968
154543,Piet de Zoete,Defensive Midfield,23,Netherlands,HSV ADO,Golden Gate,-,"End of loanJul 20, 1967",1967/1968
152220,Harry Heijnen,Right Winger,26,Netherlands,HSV ADO,Golden Gate,-,"End of loanJul 20, 1967",1967/1968
152369,Henk Houwaart,Midfielder,21,Netherlands,HSV ADO,Golden Gate,-,"End of loanJul 20, 1967",1967/1968
257300,René Pas,Midfielder,22,Netherlands,HSV ADO,Golden Gate,-,"End of loanJul 20, 1967",1967/1968
241322,Freek van der Lee,Midfielder,31,Netherlands,HSV ADO,Golden Gate,-,"End of loanJul 20, 1967",1967/1968
189188,Lex Schoenmaker,Forward,19,Netherlands,HSV ADO,Golden Gate,-,"End of loanJul 20, 1967",1967/1968
279859,Lambert Maassen,Forward,25,Netherlands,HSV ADO,Golden Gate,-,"End of loanJul 20, 1967",1967/1968
151546,Kees Aarts,Left Winger,25,Netherlands,HSV ADO,Golden Gate,-,"End of loanJul 20, 1967",1967/1968
591550,Ger Lagendijk,Right-Back,25,N/A,De Volewijckers,HSV ADO,-,?,1967/1968
152369,Henk Houwaart,Midfielder,21,Netherlands,FC Twente,HSV ADO,-,?,1967/1968
188590,Rob Groot,Right Winger,19,Netherlands,SC Telstar,FC Zaanstreek,-,?,1967/1968
589254,Jan Boekestein,Right Winger,22,Netherlands,SC Telstar,Go Ahead,-,?,1967/1968
411625,Ruud Geestman,Defensive Midfield,23,Netherlands,SC Telstar,Blauw-Wit,-,?,1967/1968
243399,Paul van der Meeren,Goalkeeper,22,Netherlands,SC Telstar,RCH,-,?,1967/1968
621667,Ton Verschoor,Forward,18,Netherlands,SC Telstar,Unknown,-,?,1967/1968
621721,Jos Bakker,Midfielder,18,Netherlands,SC Telstar,SC Telstar U19,-,-,1967/1968
170828,Heinz Stuy,Goalkeeper,22,Netherlands,Ajax,SC Telstar,-,€45k,1967/1968
585389,Olaf Hendriksen,Midfielder,28,Netherlands,RCH,SC Telstar,-,?,1967/1968
486470,Herman Seegers,Forward,21,Netherlands,Unknown,SC Telstar,-,?,1967/1968
343894,Theo van Kampen,Defender,30,Netherlands,Unknown,SC Telstar,-,?,1967/1968
343816,Paul Egner,Goalkeeper,25,Netherlands,Haarlem,SC Telstar,-,?,1967/1968
376238,Jan Veenstra,Left-Back,24,Netherlands,DVV Go Ahead,Vitesse,-,€34k,1967/1968
617447,Rob van der Landen,Goalkeeper,20,Netherlands,DVV Go Ahead,De Tubanters,-,?,1967/1968
621149,Pieter Stap,Midfielder,21,Netherlands,DVV Go Ahead,Labor,-,?,1967/1968
617462,Gerrie Veerman,Midfielder,19,Netherlands,DVV Go Ahead,Go Ahead U19,-,-,1967/1968
476273,Jan Rorije,Forward,20,Netherlands,DVV Go Ahead,Go Ahead U19,-,-,1967/1968
617440,André van der Leij,Midfielder,17,Netherlands,DVV Go Ahead,Go Ahead U19,-,-,1967/1968
142889,Pleun Strik,Left-Back,23,Netherlands,PSV Eindhoven,DVV Go Ahead,-,?,1967/1968
589254,Jan Boekestein,Right Winger,22,Netherlands,Telstar,DVV Go Ahead,-,?,1967/1968
96620,Rolf Thiemann,Defender,28,Germany,Lüner SV,DVV Go Ahead,-,?,1967/1968
593829,Harry Lammers,Right-Back,21,Netherlands,PEC,DVV Go Ahead,-,?,1967/1968
316308,Cor Adelaar,Left Winger,24,Netherlands,Lierse SK,DVV Go Ahead,-,?,1967/1968
593827,Ab Langevoort,Left-Back,22,Netherlands,PEC,DVV Go Ahead,-,?,1967/1968
300816,Finn Seemann,Left Winger,22,Norway,DWS AFC,Dundee United,-,€50k,1967/1968
188741,Rob Boersma,Goalkeeper,21,Netherlands,DWS AFC,PSV Eindhoven,-,?,1967/1968
616601,Jaap Miedema,Midfielder,17,Netherlands,DWS AFC,Blauw-Wit,-,?,1967/1968
319659,Josip Simokovic,Forward,22,Yugoslavia (Republic),DWS AFC,Spartak,-,?,1967/1968
592098,Pieter Voogel,Defender,19,Netherlands,DWS AFC,DWS U19,-,-,1967/1968
616605,Wim Zirschky,Midfielder,19,Netherlands,DWS AFC,DWS U19,-,-,1967/1968
585352,Siem Bes,Goalkeeper,22,Netherlands,RCH,DWS AFC,-,€1k,1967/1968
188875,Joop Wildbret,Central Midfield,20,Netherlands,Blauw-Wit,DWS AFC,-,?,1967/1968
352056,Piet Boogaard,Centre-Forward,27,Netherlands,Gooiland,DWS AFC,-,?,1967/1968
598404,Gerard Hogenbirk,Attacking Midfield,26,Netherlands,Gooiland,DWS AFC,-,?,1967/1968
241205,Huub Lenz,Left Winger,29,Netherlands,Gooiland,DWS AFC,-,?,1967/1968
241201,Tonny Adam,Defender,24,Netherlands,Gooiland,DWS AFC,-,?,1967/1968
327442,Wil Conrad,Goalkeeper,28,Netherlands,Unknown,DWS AFC,-,,1967/1968
152525,Reinier Kreijermaat,Midfielder,32,Netherlands,Xerxes/DHC '66,Feijenoord,-,?,1967/1968
323428,Wim Reijers,Attacking Midfield,20,Netherlands,Xerxes/DHC '66,Unknown,-,?,1967/1968
595557,Joop Born,Midfielder,19,Netherlands,Xerxes/DHC '66,DHC Delft,-,?,1967/1968
323276,Frans van der Heide,Midfielder,25,Netherlands,Xerxes/DHC '66,Hermes-DVS,-,?,1967/1968
588519,Peter van der Meer,Left Winger,19,Netherlands,Xerxes/DHC '66,DHC Delft,-,?,1967/1968
322146,Chris Kronshorst,Central Midfield,20,Netherlands,Xerxes/DHC '66,DHC Delft,-,?,1967/1968
551081,Thijs Kwakkernaat,Centre-Forward,21,Netherlands,Xerxes/DHC '66,DHC Delft,-,?,1967/1968
596229,Wim Tetteroo,Centre-Back,27,Netherlands,Xerxes/DHC '66,DHC Delft,-,?,1967/1968
232737,Nol Heijerman,Right Winger,26,Netherlands,Sparta,Xerxes/DHC '66,-,€45k,1967/1968
314461,Piet Kriesch,Forward,27,Netherlands,SC Cambuur,Xerxes/DHC '66,-,?,1967/1968
301241,Coen Poulus,Midfielder,22,Netherlands,SC Cambuur,Xerxes/DHC '66,-,?,1967/1968
488446,Anton Dormans,Forward,23,Netherlands,RKSV Sittardia,Limburgia,-,?,1967/1968
617117,Harry Heutz,Right Winger,23,Netherlands,RKSV Sittardia,Unknown,-,?,1967/1968
328602,Theo Hansen,Left Winger,18,Netherlands,RKSV Sittardia,VV Veritas,-,?,1967/1968
319663,Henk van Laatum,Forward,25,Netherlands,RKSV Sittardia,Elinkwijk,-,?,1967/1968
610488,Ned Bulatović,Centre-Forward,29,Serbia,RKSV Sittardia,FC Twente,-,?,1967/1968
620338,Mari van Dongen,Goalkeeper,18,Netherlands,RKSV Sittardia,Dongen,-,?,1967/1968
382410,Leo van der Linden,Centre-Forward,23,Netherlands,Roda JC,RKSV Sittardia,-,?,1967/1968
590609,Henny Roelofs,Centre-Forward,18,Netherlands,Wageningen,RKSV Sittardia,-,?,1967/1968
141432,Dieter Gresens,Forward,30,Germany,RW Frelenberg,RKSV Sittardia,-,?,1967/1968
387404,Leo Crutzen,Goalkeeper,26,Netherlands,Limburgia,RKSV Sittardia,-,?,1967/1968
595070,Theo Netten,Centre-Forward,24,Netherlands,Elinkwijk,RKSV Sittardia,-,?,1967/1968
151824,Addie Brouwers,Left Midfield,22,Netherlands,NAC,Baronie,-,?,1968/1969
299146,Norbert Pogrzeba,Forward,29,Poland,NAC,St. Louis Stars,-,?,1968/1969
620348,Frank van Riel,Left Winger,23,Netherlands,NAC,VV DESK,-,?,1968/1969
221357,Cock Luyten,Left Midfield,28,Netherlands,NAC,DFC,-,?,1968/1969
620338,Mari van Dongen,Goalkeeper,19,Netherlands,NAC,Sittardia,-,?,1968/1969
654977,Andrzej Frankiewicz,Centre-Forward,29,Poland,NAC,St. Louis Stars,-,?,1968/1969
188775,Gerrie Deijkers,Centre-Forward,21,Netherlands,NAC,Baronie,-,?,1968/1969
319654,Gerrie Kattestaart,Centre-Forward,24,Netherlands,NAC,Go Ahead,-,?,1968/1969
583610,Gerard van den Dries,Defender,19,Netherlands,NAC,NAC Breda U19,-,-,1968/1969
244088,Frits van Ierland,Centre-Back,27,Netherlands,Baronie,NAC,-,Free transfer,1968/1969
153942,Nico Rijnders,Defensive Midfield,20,Netherlands,Go Ahead,NAC,-,€40k,1968/1969
223754,Ferry Pirard,Midfielder,21,Netherlands,Baronie,NAC,-,?,1968/1969
399494,Joop Korebrits,Goalkeeper,25,Netherlands,Baronie,NAC,-,?,1968/1969
735479,Ivan Pintarić,Forward,28,Yugoslavia (Republic),Beerschot VAV,NAC,-,?,1968/1969
241538,John Steen Olsen,Forward,25,Denmark,DOS Utrecht BV,Malmö FF,-,€15k,1968/1969
187057,Arnold van Haren,Right Winger,24,Netherlands,DOS Utrecht BV,Haarlem,-,?,1968/1969
615043,Djordje Milic,Centre-Forward,24,Serbia,DOS Utrecht BV,Red Star,-,?,1968/1969
615008,Hans Gerritse,Centre-Back,19,Netherlands,DOS Utrecht BV,HVC,-,?,1968/1969
622042,Dick Agterberg,Midfielder,18,Netherlands,DOS Utrecht BV,Unknown,-,?,1968/1969
615050,Armand Sahadewsing,Right Winger,28,Suriname,DOS Utrecht BV,DWS,-,?,1968/1969
615041,Jan de Boon,Left Winger,22,Netherlands,DOS Utrecht BV,Unitas,-,?,1968/1969
615585,Hans van Leeuwen,Goalkeeper,20,Netherlands,DOS Utrecht BV,Raptim,-,?,1968/1969
615582,Hans Visser,Defender,16,Netherlands,DOS Utrecht BV,BVC,-,?,1968/1969
615044,Branislav Veljković,Goalkeeper,24,Yugoslavia (Republic),DOS Utrecht BV,Vojvodina,-,?,1968/1969
615586,Hans Nebbeling,Midfielder,21,Netherlands,DOS Utrecht BV,Unknown,-,?,1968/1969
615045,Ton Nieuwenhuys,Right Midfield,20,Netherlands,DOS Utrecht BV,DWS,-,?,1968/1969
615581,Gerard Lijffijt,Forward,19,Netherlands,DOS Utrecht BV,Velox,-,?,1968/1969
110202,Wolfram Kaminke,Centre-Forward,21,Germany,DOS Utrecht BV,Detroit Cougars,-,?,1968/1969
615576,Joop Weldam,Midfielder,19,Netherlands,DOS Utrecht BV,DOS Onder 19,-,-,1968/1969
154365,Henk Wery,Right Winger,25,Netherlands,Feijenoord,DOS Utrecht BV,-,€160k,1968/1969
543166,Rudi van den Berg,Defender,24,Netherlands,Unknown,DOS Utrecht BV,-,?,1968/1969
319652,Theo Hoogeveen,Goalkeeper,20,Netherlands,DFC,DOS Utrecht BV,-,Loan,1968/1969
621098,Wijnand Tupan,Left-Back,18,Netherlands,Unknown,DOS Utrecht BV,-,?,1968/1969
241200,Ben Aarts,Forward,27,Netherlands,HVC,DOS Utrecht BV,-,?,1968/1969
591579,Wim Verwoerd,Forward,19,Netherlands,Zwolsche Boys,DOS Utrecht BV,-,?,1968/1969
745047,Hans Hoogeveen,Goalkeeper,26,Netherlands,Gooiland,DOS Utrecht BV,-,?,1968/1969
327855,Cor Lammerts,Left-Back,20,Netherlands,Heracles,DOS Utrecht BV,-,,1968/1969
543142,Willem van Arnhem,Right Midfield,28,Netherlands,Velox,DOS Utrecht BV,-,"End of loanJun 30, 1968",1968/1969
187023,Theo Buijs,Forward,22,Netherlands,GVAV Groningen,Ajax,-,€18k,1968/1969
324022,Frans Guns,Left-Back,27,Netherlands,GVAV Groningen,Sittardia,-,?,1968/1969
323988,Eppo Lemain,Left Winger,20,Netherlands,GVAV Groningen,Muntendam,-,?,1968/1969
314481,Chris Pals,Midfielder,19,Netherlands,GVAV Groningen,Drachten,-,?,1968/1969
153940,Jan Renders,Left-Back,30,Netherlands,Helmond Sport,GVAV Groningen,-,€13k,1968/1969
323779,Maarten Kooij,Forward,23,Netherlands,Unknown,GVAV Groningen,-,?,1968/1969
188709,Gerrit van Tilburg,Midfielder,26,Netherlands,Go Ahead,GVAV Groningen,-,?,1968/1969
154365,Henk Wery,Right Winger,25,Netherlands,RV & AV Feijenoord,DOS,-,€160k,1968/1969
142884,Wim van Hanegem,Centre-Forward,24,Netherlands,RV & AV Feijenoord,Xerxes,-,?,1968/1969
142890,Eddy Treytel,Goalkeeper,22,Netherlands,RV & AV Feijenoord,Xerxes,-,?,1968/1969
152654,Theo Laseroms,Centre-Back,28,Netherlands,RV & AV Feijenoord,Pittsburgh Ph.,-,?,1968/1969
323276,Frans van der Heide,Midfielder,26,Netherlands,RV & AV Feijenoord,Xerxes,-,?,1968/1969
319658,Ger Ruseler,Defender,21,Netherlands,DFC,RV & AV Feijenoord,-,?,1968/1969
241536,Ger Reitsma,Goalkeeper,19,Netherlands,Zwart-Wit,RV & AV Feijenoord,-,?,1968/1969
151524,Thijs Libregts,Midfielder,27,Netherlands,Excelsior,RV & AV Feijenoord,-,?,1968/1969
189177,Kick van der Vall,Midfielder,22,Netherlands,DWS,RV & AV Feijenoord,-,?,1968/1969
135590,Harry Bild,Centre-Forward,31,Sweden,Östers IF,RV & AV Feijenoord,-,?,1968/1969
189180,Bram Geilman,Goalkeeper,23,Netherlands,Excelsior,RV & AV Feijenoord,-,?,1968/1969
152524,Hans Kraay Sr.,Defender,31,Netherlands,Without Club,RV & AV Feijenoord,-,-,1968/1969
135627,Piet Schrijvers,Goalkeeper,21,Netherlands,FC Twente '65,DWS,-,?,1968/1969
621987,Henk Jansen,Midfielder,17,Netherlands,FC Twente '65,VV Nunspeet,-,?,1968/1969
621988,Job van Lenthe,Forward,18,Netherlands,FC Twente '65,SC Enschede,-,?,1968/1969
621975,Loyd Rooks,Right Winger,19,Netherlands,FC Twente '65,SC Enschede,-,?,1968/1969
621985,André Haafkes,Forward,19,Netherlands,FC Twente '65,DOS '19,-,?,1968/1969
188568,Flip Stapper,Midfielder,24,Netherlands,FC Twente '65,Heracles,-,?,1968/1969
621989,Gertie Calot,Midfielder,19,Netherlands,FC Twente '65,AZC,-,?,1968/1969
145562,René Notten,Midfielder,18,Netherlands,FC Twente '65,PAX Hengelo,-,?,1968/1969
293484,Zvonko Bego,Forward,27,Croatia,Bay. Leverkusen,FC Twente '65,-,?,1968/1969
330316,Zoran Misic,Goalkeeper,30,Jugoslawien (SFR),NK Zagreb,FC Twente '65,-,?,1968/1969
252023,Spitz Kohn,Centre-Forward,34,Luxembourg,Retired,FC Twente '65,-,-,1968/1969
408139,Theo Kalter,Right Winger,34,Netherlands,Retired,FC Twente '65,-,-,1968/1969
230729,Peter de Wit,Right-Back,17,Netherlands,PSV Eindhoven,ZFC,-,€23k,1968/1969
188766,Lazar Radovic,Centre-Back,30,Montenegro,PSV Eindhoven,Xerxes,-,€7k,1968/1969
188761,Ab Fafié,Left-Back,27,Netherlands,PSV Eindhoven,Xerxes,-,?,1968/1969
140550,Pavle Kis,Forward,27,Serbia,PSV Eindhoven,Hertha BSC,-,?,1968/1969
188769,Gerard Weber,Midfielder,27,Netherlands,PSV Eindhoven,NEC,-,?,1968/1969
188739,Kresten Bjerre,Attacking Midfield,22,Denmark,PSV Eindhoven,Houston FC,-,?,1968/1969
621539,Hans van Berlo,Midfielder,19,Netherlands,PSV Eindhoven,Unknown,-,?,1968/1969
188767,Jos Simons,Left Winger,21,Netherlands,PSV Eindhoven,Belfeldia,-,?,1968/1969
188765,Nico Mares,Forward,27,Netherlands,PSV Eindhoven,Sittardia,-,?,1968/1969
621536,Henk Pomp,Goalkeeper,21,Netherlands,PSV Eindhoven,PSV U19,-,-,1968/1969
135649,Harry Lubse,Forward,16,Netherlands,PSV Eindhoven,PSV U19,-,-,1968/1969
550358,Marinus van Dinter,Centre-Back,19,Netherlands,PSV Eindhoven,PSV U19,-,-,1968/1969
621532,Eric Groothedde,Forward,19,Netherlands,PSV Eindhoven,PSV U19,-,-,1968/1969
154121,Frits Soetekouw,Defender,30,Netherlands,DWS,PSV Eindhoven,-,?,1968/1969
188744,Ad Graaumans,Left Midfield,21,Netherlands,FC Den Bosch,PSV Eindhoven,-,?,1968/1969
188742,Leen de Ridder,Forward,20,Netherlands,FC Den Bosch,PSV Eindhoven,-,?,1968/1969
689531,Ad Graumaans,Midfielder,21,Netherlands,FC Den Bosch,PSV Eindhoven,-,?,1968/1969
140550,Pavle Kis,Forward,28,Serbia,Bay. Leverkusen,PSV Eindhoven,-,?,1968/1969
188753,Hans van Bentum,Defender,20,Netherlands,SC Irene,PSV Eindhoven,-,?,1968/1969
109371,Co Prins,Centre-Forward,30,Netherlands,MVV Maastricht,NY Generals,-,?,1968/1969
181157,Gerard Schoonewille,Forward,21,Netherlands,MVV Maastricht,KVC Oranje,-,?,1968/1969
243445,Johan Dijkstra,Centre-Back,21,Netherlands,MVV Maastricht,Sint Pieter,-,?,1968/1969
300961,Ivan Mráz,Forward,27,Slovakia,MVV Maastricht,Sparta CKD Praha,-,?,1968/1969
618194,Jimmy Janssen,Defender,19,Netherlands,MVV Maastricht,Maastricht U19,-,-,1968/1969
618190,Stef van de Winkel,Forward,18,Netherlands,MVV Maastricht,Maastricht U19,-,-,1968/1969
618191,Rudy Janssen,Forward,19,Netherlands,MVV Maastricht,Maastricht U19,-,-,1968/1969
394954,Bennie Slaats,Midfielder,26,Netherlands,Unknown,MVV Maastricht,-,?,1968/1969
686755,Bert Willems,Forward,29,Netherlands,K Patro Eisden,MVV Maastricht,-,?,1968/1969
328592,Jo Geyselaars,Forward,18,Netherlands,FSC,Sittardia,-,?,1968/1969
617121,Ben Pijpers,Centre-Forward,19,Netherlands,FSC,Lindenheuvel,-,?,1968/1969
109374,Willy Reitgaßl,Right Midfield,32,Germany,FSC,1.FC K'lautern,-,?,1968/1969
617120,Pierre Kusters,Defender,29,Netherlands,FSC,Sittardia,-,?,1968/1969
328606,Jo Plum,Central Midfield,27,Netherlands,FSC,Sittardia,-,?,1968/1969
617117,Harry Heutz,Right Winger,24,Netherlands,FSC,Sittardia,-,?,1968/1969
151997,Willy Dullens,Midfielder,23,Netherlands,FSC,Sittardia,-,?,1968/1969
648114,Zef Brüll,Centre-Back,28,Netherlands,FSC,Sittardia,-,?,1968/1969
151858,Harry Brüll,Right-Back,33,Netherlands,FSC,Sittardia,-,?,1968/1969
610488,Ned Bulatović,Centre-Forward,30,Serbia,FSC,Sittardia,-,?,1968/1969
328602,Theo Hansen,Left Winger,19,Netherlands,FSC,Sittardia,-,?,1968/1969
617119,Leen Kiers,Forward,22,Netherlands,FSC,Sittardia,-,?,1968/1969
645331,Jan Wolfs,Forward,29,Netherlands,FSC,Sittardia,-,?,1968/1969
152147,Sjeer Gruisen,Left Winger,33,Netherlands,FSC,Sittardia,-,?,1968/1969
347526,Jos Klingen,Defender,21,Netherlands,FSC,Sittardia,-,?,1968/1969
618156,Jan Moonen,Goalkeeper,18,Netherlands,FSC,FSC Onder 19,-,-,1968/1969
328604,Jan Lauers,Defender,17,Netherlands,FSC,FSC Onder 19,-,-,1968/1969
328458,Piet Vogels,Goalkeeper,29,Netherlands,FSC,Sittardia,-,,1968/1969
152111,Piet Giesen,Right Winger,22,Netherlands,ADO,FSC,-,?,1968/1969
648114,Zef Brüll,Centre-Back,28,Netherlands,Eindhoven,FSC,-,?,1968/1969
179113,Srdjan Cebinac,Left Winger,28,Serbia,Austria Vienna,FSC,-,?,1968/1969
188706,Bert Theunissen,Centre-Forward,28,Netherlands,Telstar,FSC,-,,1968/1969
327932,Henk Vleeming,Centre-Forward,22,Netherlands,SC NEC,Vitesse,-,€37k,1968/1969
153941,Peter Ressel,Right Winger,22,Netherlands,SC NEC,Go Ahead,-,?,1968/1969
550368,Joop de Klerk,Forward,20,Netherlands,SC NEC,Venray,-,?,1968/1969
154241,Lambert Verdonk,Left Winger,23,Netherlands,SC NEC,Sparta,-,?,1968/1969
553234,Frans Eggenkamp,Centre-Back,24,Netherlands,SC NEC,SV TOP,-,?,1968/1969
621188,Jan Peters,Midfielder,20,Netherlands,SC NEC,NEC U19,-,-,1968/1969
621180,Ruud Borstrok,Goalkeeper,21,Netherlands,SC NEC,SCH,-,-,1968/1969
153036,Pauke Meijers,Right Winger,34,Netherlands,AGOVV,SC NEC,-,?,1968/1969
188769,Gerard Weber,Midfielder,27,Netherlands,PSV Eindhoven,SC NEC,-,?,1968/1969
634975,Joop Steenhuis,Left Winger,22,Netherlands,AGOVV,SC NEC,-,?,1968/1969
154239,Hans Venneker,Defender,23,Netherlands,Sparta,SC NEC,-,?,1968/1969
593254,Jo Sip,Goalkeeper,23,Netherlands,PEC,SC NEC,-,?,1968/1969
207454,Henk Koning,Defender,33,Netherlands,Retired,SC NEC,-,-,1968/1969
152448,Jan Klijnjan,Centre-Forward,23,Netherlands,RV & AV Sparta,DFC,-,€91k,1968/1969
97609,Jörgen Kristensen,Left Winger,22,Denmark,RV & AV Sparta,Detroit Cougars,-,€47k,1968/1969
104349,Stef Walbeek,Left-Back,20,Netherlands,RV & AV Sparta,Unknown,-,?,1968/1969
324171,Theo van Toledo,Centre-Forward,25,Netherlands,RV & AV Sparta,Xerxes,-,?,1968/1969
322197,Arie van der Sluis,Attacking Midfield,18,Netherlands,RV & AV Sparta,CVV,-,?,1968/1969
324166,John Spinhoven,Right Midfield,24,Netherlands,RV & AV Sparta,Xerxes,-,?,1968/1969
154239,Hans Venneker,Defender,23,Netherlands,RV & AV Sparta,NEC,-,?,1968/1969
319850,Hennie Wijs,Midfielder,19,Netherlands,RV & AV Sparta,Middelburg,-,?,1968/1969
324136,Wim Kleinjan,Left Winger,26,Netherlands,RV & AV Sparta,Xerxes,-,?,1968/1969
151785,Henk 'Charley' Bosveld,Central Midfield,26,Netherlands,Vitesse,RV & AV Sparta,-,€65k,1968/1969
167090,Ole Madsen,Centre-Forward,33,Denmark,Hellerup IK,RV & AV Sparta,-,Free transfer,1968/1969
239558,Ad Verhoeven,Right Midfield,34,Netherlands,Xerxes,RV & AV Sparta,-,?,1968/1969
319425,Dick van Nierop,Sweeper,21,Netherlands,Feyenoord U21,RV & AV Sparta,-,?,1968/1969
154241,Lambert Verdonk,Left Winger,23,Netherlands,NEC,RV & AV Sparta,-,?,1968/1969
318704,Ton Kemper,Right Midfield,27,Netherlands,DFC,RV & AV Sparta,-,?,1968/1969
146550,Gerrie Mühren,Left Midfield,22,Netherlands,Ajax Amsterdam,Volendam,-,?,1968/1969
613577,Wim Klaasen,Forward,18,Netherlands,Ajax Amsterdam,Ajax U19,-,-,1968/1969
461572,Joop Heijneman,Right-Back,19,Netherlands,Ajax Amsterdam,Ajax U21,-,-,1968/1969
613567,George van Bockel,Forward,18,Netherlands,Ajax Amsterdam,Ajax U19,-,-,1968/1969
314666,John van Wensveen,Midfielder,18,Netherlands,Ajax Amsterdam,Ajax U19,-,-,1968/1969
613576,Dick Fiene,Right Winger,22,Netherlands,Ajax Amsterdam,Ajax U19,-,-,1968/1969
187023,Theo Buijs,Forward,22,Netherlands,GVAV,Ajax Amsterdam,-,€18k,1968/1969
187026,Günther de Haan,Defender,23,Netherlands,Unknown,Ajax Amsterdam,-,?,1968/1969
524044,Ton Weijmer,Left-Back,21,Netherlands,Wageningen,Ajax Amsterdam,-,?,1968/1969
188515,Tonnie Bruins Slot,Defender,21,Netherlands,AZ '67 Alkmaar,Unknown,-,?,1968/1969
188565,John Burke,Centre-Forward,20,Netherlands,AZ '67 Alkmaar,EDO,-,?,1968/1969
188562,Hans van Eikeren,Right Winger,24,Netherlands,AZ '67 Alkmaar,Hilversum,-,?,1968/1969
614105,Gerard Stad,Goalkeeper,19,Netherlands,AZ '67 Alkmaar,WFC,-,?,1968/1969
188527,Sigi Haltman,Midfielder,26,Netherlands,AZ '67 Alkmaar,Robin Hood,-,?,1968/1969
188570,Hassie van Wijk,Midfielder,29,Netherlands,AZ '67 Alkmaar,Telstar,-,?,1968/1969
614107,Cor van Dorpel,Goalkeeper,28,Suriname,AZ '67 Alkmaar,Robin Hood,-,?,1968/1969
188573,Gerard Vredenburg,Midfielder,21,Netherlands,AZ '67 Alkmaar,Unknown,-,?,1968/1969
188558,Jovan Rasic,Midfielder,28,Yugoslavia (Republic),AZ '67 Alkmaar,NK Olimpija,-,?,1968/1969
614101,Henk Bakker,Forward,19,Netherlands,AZ '67 Alkmaar,Vitesse '22,-,?,1968/1969
188520,Hennie de Jong,Midfielder,19,Netherlands,AZ '67 Alkmaar,AZ Alkmaar U19,-,-,1968/1969
153319,Piet Ouderland,Left-Back,35,Netherlands,ZFC,AZ '67 Alkmaar,-,?,1968/1969
587795,Cees van Bergen,Goalkeeper,20,Netherlands,Haarlem,AZ '67 Alkmaar,-,?,1968/1969
586822,Aart Spruit,Left Winger,21,Netherlands,RCH,AZ '67 Alkmaar,-,Loan,1968/1969
327479,Henny van Egdom,Centre-Forward,26,Netherlands,Elinkwijk,AZ '67 Alkmaar,-,?,1968/1969
623437,Cees Mooij,Right Winger,20,Netherlands,RCH,AZ '67 Alkmaar,-,?,1968/1969
152111,Piet Giesen,Right Winger,22,Netherlands,HSV ADO,FSC,-,?,1968/1969
279886,Jan van Duyn,Forward,17,Netherlands,HSV ADO,UVS,-,?,1968/1969
257335,Hans van Eeden,Forward,16,Netherlands,HSV ADO,Fortuna Vl.,-,?,1968/1969
230898,Joop Korevaar,Left-Back,17,Netherlands,HSV ADO,ADO U21,-,-,1968/1969
154248,Jan Villerius,Centre-Back,29,Netherlands,RCH,HSV ADO,-,Free transfer,1968/1969
241322,Freek van der Lee,Midfielder,32,Netherlands,HOV,HSV ADO,-,?,1968/1969
260558,Aad de Mos,Defender,21,Netherlands,RVC,HSV ADO,-,?,1968/1969
257300,René Pas,Midfielder,23,Netherlands,RCH,HSV ADO,-,Loan,1968/1969
475991,Monne de Wit,Midfielder,22,Netherlands,SC Telstar,Zaanlandia,-,?,1968/1969
187032,Ton Fens,Midfielder,22,Netherlands,SC Telstar,De Volewijckers,-,?,1968/1969
425251,Ruud Muskee,Centre-Forward,23,Netherlands,SC Telstar,Blauw-Wit,-,?,1968/1969
421542,Dick Beek,Centre-Forward,21,Netherlands,SC Telstar,Excelsior,-,?,1968/1969
188706,Bert Theunissen,Centre-Forward,28,Netherlands,SC Telstar,FSC,-,,1968/1969
